sun_alt,sun_az,sat_alt,sat_az,sat_height,phase_angle,measured_mag,lab_brdf_mag,inferred_brdf_mag,sun_x,sun_y,sun_z,obs_x,obs_y,obs_z,A_eff_SA,A_eff_chassis,intensity_lab_brdfs,mag_lab_brdfs
-21.79439588,310.2154979,36.21245516,16.15353706,542.6464724,94.93973373,6.474876182,7.458724099,6.641707046,0,0.943465581,-0.331470509,0.09005298,-0.0439603,0.994966307,0,3.64,2.12E-11,7.461702802
-17.64494416,257.8089912,58.93027565,21.07071555,542.3781411,58.03727312,5.181129342,5.837873968,5.346221623,0,0.94498004,-0.327127993,0.039267599,0.025032904,0.998915116,0,3.64,4.00E-11,6.773998392
-12.29793086,304.8788387,42.24415601,340.4741341,582.7939332,116.420474,7.083365449,7.511320932,7.248321138,0,0.989821839,-0.142312074,0.050518972,-0.071966718,0.996126812,0,3.64,2.02E-11,7.514299634
-21.93966937,319.412297,39.14516787,25.93010753,541.1057156,92.91072325,6.283412515,7.259487978,6.448144669,0,0.940983135,-0.338453451,0.082257312,-0.03887458,0.995852651,0,3.64,2.55E-11,7.26246668
-15.71632647,62.96424974,34.53750168,238.8245284,541.736479,19.18520747,4.902542891,5.933242015,5.067155606,0,0.928725156,-0.370768911,0.007903073,0.10532734,0.994406201,0,3.64,1.68E-11,7.714799264
-11.16295973,252.2162298,51.94937441,229.1523006,542.2208246,113.822735,6.573797726,6.732286443,6.737684889,0,0.990269395,-0.13916366,-0.023256813,-0.055223912,0.998203106,22.68,3.64,4.14E-11,6.735265145
-14.1135471,93.52736121,21.79418431,227.4633205,541.2381155,44.32849823,5.916980848,6.889540759,6.077309052,0,0.93678702,-0.349900099,0.121084375,0.108252711,0.986721807,0,3.64,6.45E-12,8.75493929
-24.85945772,91.56001867,35.91087322,76.69226812,542.1506306,117.6266504,5.146710184,5.234770771,5.306945331,0,0.944130637,-0.329571449,-0.024932278,-0.097985742,0.994875457,22.68,3.64,1.64E-10,5.237749473
-14.06575028,257.5009856,35.28082108,214.4300123,541.3808647,115.9816683,7.129776767,7.79740691,7.289615291,0,0.985664991,-0.168714329,-0.069260787,-0.076313156,0.994675447,22.68,3.64,1.55E-11,7.800385612
-12.05460005,307.8166305,21.67482562,203.9065576,540.7997616,72.80593477,7.068508197,7.919120712,7.228188957,0,0.969681013,-0.244374165,-0.159581577,0.033270404,0.986623941,22.68,3.64,1.39E-11,7.92004288
-20.86878867,41.9841246,41.58832665,92.99665207,540.4457616,101.726346,6.15561984,6.95776102,6.315275265,0,0.952170727,-0.305566535,0.064100088,-0.054342533,0.996462778,0,3.64,3.36E-11,6.960739722
-17.91135977,310.5739137,55.990256,49.70346224,541.9027585,70.16065059,5.544394748,6.46068063,5.702874055,0,0.949101431,-0.314970593,0.051403745,0.007375743,0.998650716,0,3.64,3.84E-11,6.817858846
-16.8949653,76.44375979,55.70801915,68.36735674,540.6720316,107.0762523,5.68942111,5.787011963,5.844147205,0,0.970619549,-0.240619391,-0.007251351,-0.051852188,0.998628444,22.68,3.64,9.89E-11,5.789990665
-16.40141546,50.4748118,40.62215608,258.9837484,540.1557953,34.54508563,4.859451885,5.816980901,5.013742338,0,0.935116814,-0.354339588,-0.042422701,0.075543504,0.996239677,22.68,3.64,9.64E-11,5.817614459
-19.65386309,315.1788027,36.62438928,23.97618878,542.6013836,94.16927164,6.582035415,7.5831364,6.736176109,0,0.953621241,-0.301009185,0.091041493,-0.038592994,0.995099004,0,3.64,1.89E-11,7.586115102
-27.99178896,87.3087069,20.05818033,45.32888065,543.4874034,117.1053282,6.923920958,7.973613391,7.076886807,0,0.93737239,-0.348328872,-0.109327563,-0.134738094,0.984831524,22.68,3.64,1.32E-11,7.976592093
-20.3802407,300.6506262,67.67283962,70.60432334,540.169372,56.57632278,4.928481429,5.646755818,5.079305573,0,0.930122516,-0.367249378,0.024612052,0.020227633,0.999492416,0,3.64,5.83E-11,6.363167722
-13.92825997,51.92990469,47.72221262,93.8948902,539.9464447,107.9028194,6.442572982,7.009239613,6.59330659,0,0.981691692,-0.190476825,0.045491521,-0.051626639,0.997629797,0,3.64,3.21E-11,7.012218315
-21.97354808,43.84697598,23.24555423,342.6365631,542.0520466,105.2289565,7.470904988,8.439628744,7.621298046,0,0.953712589,-0.300719634,-0.131601671,-0.080806727,0.988003681,22.68,3.64,8.59E-12,8.442607446
-16.51122828,311.9212043,52.38101386,307.9156319,540.5050558,111.0199839,5.769470606,5.751214085,5.919709765,0,0.973799811,-0.227406968,-0.004048696,-0.058729378,0.99826573,22.68,3.64,1.02E-10,5.754192787
-11.96262401,52.74883472,51.30949316,90.47358721,540.5400235,108.7789209,6.514839358,6.986655138,6.663851349,0,0.987177493,-0.159626428,0.03703431,-0.048567914,0.998133066,0,3.64,3.28E-11,6.98963384
-20.84827554,317.3923071,79.75575998,127.3770421,539.9713052,59.07678902,4.820106758,5.598309432,4.968642098,0,0.929499076,-0.368824441,0.002463358,0.013871286,0.999900755,0,3.64,7.37E-11,6.109529584
-20.55903626,46.24198687,24.9322698,115.4276503,539.4941899,98.83953658,7.381522756,8.410024867,7.529277544,0,0.954187777,-0.299208433,0.133020678,-0.057773883,0.989427955,0,3.64,8.83E-12,8.413003569
-14.3879963,287.9130604,74.41599268,62.26791705,540.5152665,65.0848786,5.158941212,5.842989942,5.306466973,0,0.964757903,-0.263139106,0.015595474,0.015123015,0.99976401,0,3.64,4.75E-11,6.585485297
-20.12300859,42.9900913,51.00356605,98.11452435,540.5504732,94.04101158,5.814656882,6.600267294,5.959716802,0,0.950656498,-0.310245425,0.050009476,-0.036167417,0.998093668,0,3.64,4.68E-11,6.603245996
-22.78786466,101.368892,33.536048,53.58872949,542.6275713,107.6029606,6.44821062,7.29783501,6.593051178,0,0.9483223,-0.317308706,-0.078667987,-0.075830191,0.994012641,22.68,3.64,2.46E-11,7.300813712
-27.20057309,274.6143969,21.67520498,328.6673626,541.9831411,108.4435483,7.207890998,8.178450982,7.352706355,0,0.930727073,-0.365714528,0.126325548,-0.103468484,0.986577989,0,3.64,1.09E-11,8.181429684
-15.72172512,310.2480768,38.14268778,153.5177015,541.0096845,30.36474814,4.896076302,5.868409651,5.039659017,0,0.935685381,-0.352835469,-0.038178033,0.085829913,0.995578055,22.68,3.64,9.20E-11,5.869006363
-12.1500135,95.17529076,44.63434874,56.58373782,542.5561046,113.3200584,6.824992103,7.301370729,6.968513942,0,0.988465377,-0.151447017,-0.047157255,-0.060162042,0.99707408,22.68,3.64,2.45E-11,7.304349431
-12.19416846,300.6014637,23.31968658,69.95819657,542.5656116,49.2454204,5.954051875,6.902801131,6.096318869,0,0.952593819,-0.304244994,0.122294094,0.093831687,0.988048465,0,3.64,6.17E-12,8.803227872
-21.80789113,91.28870827,43.65789688,117.9990532,540.0556411,110.0938987,5.527746998,6.000317914,5.669706067,0,0.952293438,-0.305183893,0.034431087,-0.070624527,0.99690856,0,3.64,8.13E-11,6.003296616
-14.26222207,53.68839452,46.92125896,296.1093262,540.8430325,60.89507715,5.382468889,6.213120501,5.523959957,0,0.960728737,-0.277489268,-0.063264227,0.031677852,0.997493935,22.68,3.64,6.69E-11,6.214080169
-14.71127137,254.7930429,67.42052463,119.3297077,542.4569465,60.05284746,5.147847731,5.738318182,5.284415088,0,0.961118236,-0.27613717,-0.022852496,0.022935963,0.999475715,22.68,3.64,1.04E-10,5.739521066
-13.40824147,308.6305794,43.69136435,334.564539,542.1341263,118.1869979,6.599797574,6.784393132,6.735228112,0,0.986745536,-0.162275219,0.033952851,-0.071058455,0.996894127,0,3.64,3.95E-11,6.787371834
-11.32625423,99.35163744,41.98216689,327.4744596,541.5022227,51.83561221,5.172547372,6.090512055,5.306800574,0,0.968214259,-0.250122266,-0.062677861,0.054596613,0.99653936,22.68,3.64,7.50E-11,6.091112578
-28.54432236,329.6465864,31.76206337,334.2772888,541.369526,119.5329375,4.860750948,3.574206649,4.994628108,0,0.927646147,-0.37346034,0.008834284,-0.115216194,0.993301155,0,3.64,7.59E-10,3.577185351
-15.91849812,310.639905,32.12818072,193.920958,540.9709583,59.20150225,5.861289001,6.715489032,5.994576545,0,0.946802969,-0.321813826,-0.103518701,0.047995517,0.993468826,22.68,3.64,4.21E-11,6.716303981
-17.17820541,265.6000622,61.70707448,105.2471353,540.0627339,46.64364827,4.622876261,5.460370703,4.754998354,0,0.943110007,-0.332480847,-0.014154317,0.039071775,0.999136153,22.68,3.64,1.34E-10,5.461300827
-10.64279539,305.9698374,37.71992645,156.264559,541.139566,38.35012108,5.009838165,6.000844067,5.141381572,0,0.964340089,-0.26466619,-0.048963589,0.081690697,0.995454267,22.68,3.64,8.14E-11,6.001341534
-13.21552945,307.6739244,37.18919968,240.5519002,541.2040738,99.39983196,7.071277712,8.045516628,7.199295165,0,0.981615382,-0.190869698,-0.088529582,-0.039366767,0.995295318,22.68,3.64,1.24E-11,8.04849533
-17.26786062,258.7648346,60.42509326,249.9357859,542.1430215,101.9797389,5.623042864,5.816690787,5.750221904,0,0.966910204,-0.255116948,-0.006656402,-0.043404655,0.999035399,22.68,3.64,9.62E-11,5.819669489
-22.05394919,97.27907644,43.00645877,108.0033442,540.2640198,114.1938175,5.234876856,5.206197161,5.361284723,0,0.953569024,-0.301174561,0.014517261,-0.078941987,0.996773501,0,3.64,1.69E-10,5.209175863
-22.04958075,101.0880764,22.07915665,44.04303524,543.5154305,109.0326229,7.588698713,8.512170611,7.715027581,0,0.957279391,-0.289164602,-0.131048621,-0.094048669,0.986904811,22.68,3.64,8.04E-12,8.515149313
-23.75556455,37.70055619,54.80235474,58.32086282,542.1481423,99.47277155,5.087523735,5.443640145,5.21256451,0,0.934564454,-0.355793875,0.018701603,-0.050895503,0.998528867,0,3.64,1.36E-10,5.446618847
-14.22185346,301.6867958,25.24777643,73.83596943,542.4040607,46.12041926,5.797913785,6.722134574,5.921726905,0,0.941563654,-0.336835102,0.109970853,0.093083054,0.98956655,0,3.64,7.85E-12,8.541601441
-23.1226506,39.46942774,20.19668016,93.2799856,540.3466525,111.9660431,7.651453274,8.573331838,7.774936403,0,0.955950043,-0.293529411,0.133444007,-0.108310043,0.98512011,0,3.64,7.60E-12,8.57631054
-13.6682338,305.6526156,54.09228704,32.55579312,582.4998934,80.75785321,6.24297831,7.310578831,6.364071237,0,0.972531966,-0.232769361,0.059182453,-0.004051294,0.998238962,0,3.64,2.43E-11,7.313557533
-20.09661933,46.52560087,28.57820059,319.4117867,541.3076522,82.94393611,7.03012401,8.174164251,7.150397638,0,0.942329367,-0.334686964,-0.127816386,-0.012403767,0.991720282,22.68,3.64,1.10E-11,8.177142953
-22.47733174,43.16561772,54.24283532,352.5084829,541.189433,91.83725063,5.548428684,6.245591156,5.668062225,0,0.936979339,-0.349384771,-0.042117624,-0.035717182,0.99847403,22.68,3.64,6.48E-11,6.248569858
-17.55596515,100.5809431,49.96172067,280.8433101,577.2042793,32.40644301,4.733349791,5.631482087,4.851686786,0,0.93077919,-0.365581865,-0.000318006,0.067796405,0.997699126,22.68,3.64,1.14E-10,5.632193099
-16.09436169,256.3617988,41.32952287,332.5176593,540.2419933,89.40221228,6.531534255,7.559137852,6.649709332,0,0.966478105,-0.256749044,0.081764736,-0.022135903,0.996405806,0,3.64,1.93E-11,7.562116554
-15.64363981,105.6672472,57.05962771,190.6763149,541.745428,79.58662148,5.853282174,6.888018335,5.971408415,0,0.964211239,-0.265135225,0.049664521,-0.005028632,0.998753297,0,3.64,3.59E-11,6.890997037
-24.70730073,86.76377625,46.27084924,84.36270691,540.5446607,108.9884401,4.837765005,4.753660155,4.955607075,0,0.9362546,-0.351322251,-0.002936553,-0.07217959,0.997387329,22.68,3.64,2.56E-10,4.756638857
-16.19018266,102.1075901,45.80060379,128.220712,448.065297,113.6578829,5.670402161,5.935429024,5.787557646,0,0.974391203,-0.224859476,0.02687925,-0.055828867,0.998078476,0,3.64,8.63E-11,5.938407726
-16.02528582,51.38072567,31.65924561,73.27128959,540.6099487,127.8956078,6.706599846,6.952584408,6.822354,0,0.985284441,-0.170922703,0.042118915,-0.107876328,0.993271713,0,3.64,3.38E-11,6.95556311
-14.40487585,102.757085,85.55696292,102.2269829,540.5198754,80.03797441,5.454114643,6.348197617,5.567538558,0,0.97005392,-0.242889671,-5.61E-05,-0.006068853,0.999981583,22.68,3.64,5.90E-11,6.351176319
-19.29543184,257.9514198,23.21954204,232.5802089,541.5483041,130.8016753,6.964696363,7.570101502,7.07736429,0,0.980852332,-0.194752928,-0.063683923,-0.140717779,0.987999425,22.68,3.64,1.91E-11,7.573080204
-29.66247424,83.85370261,20.69405658,114.4300822,539.6840734,121.6667151,6.273890986,7.275502543,6.386436738,0,0.932312478,-0.361653761,0.079945837,-0.148463499,0.985681111,0,3.64,2.51E-11,7.278481245
-15.6062888,93.02809286,38.7633765,231.8593913,541.5707182,42.79696097,5.123392305,6.018809015,5.235124206,0,0.942322679,-0.334705794,0.062013567,0.068188432,0.995743268,0,3.64,1.74E-11,7.678970238
-11.63068941,307.0158274,35.53267,56.83441855,542.3976694,67.20670552,6.06635582,6.884479032,6.176897034,0,0.972105403,-0.23454442,0.097053623,0.03261908,0.994744485,0,3.64,1.03E-11,8.242460231
-21.69478221,44.2170787,50.47852535,339.038501,541.266165,87.88339658,5.788975543,6.653469294,5.898952229,0,0.93882464,-0.344395551,-0.056502172,-0.027639405,0.998019823,22.68,3.64,4.45E-11,6.656447996
-14.74747803,102.8590775,53.32635528,142.9714412,540.2537137,103.7422363,6.161937928,6.661194528,6.27170413,0,0.977262755,-0.212031856,0.036304691,-0.043869025,0.998377423,0,3.64,4.42E-11,6.66417323
-13.3180083,255.5510764,53.36361809,69.85284711,542.0723767,40.30046019,4.615328929,5.522645144,4.724741595,0,0.958463845,-0.285214055,0.005750154,0.056751296,0.998371788,0,3.64,2.70E-11,7.199695898
-24.75380155,259.6086029,21.47486816,312.4529196,541.191127,110.9233537,7.407025,8.322658549,7.515213443,0,0.94642476,-0.322924408,0.125632701,-0.105854207,0.986413357,0,3.64,9.57E-12,8.325637251
-12.54806669,307.3526773,25.6609211,79.42918452,542.1076256,46.8677456,5.795369748,6.715750646,5.903438685,0,0.95141049,-0.307925445,0.108116732,0.092018844,0.989870347,0,3.64,7.43E-12,8.600873751
-14.77720136,257.923254,56.43635856,49.18971383,541.8229691,47.05570325,4.723780932,5.574359554,4.828554559,0,0.954553158,-0.298040716,0.024876543,0.044618306,0.99869433,0,3.64,3.15E-11,7.032356643
-10.83850539,54.52875584,86.88216837,334.0323775,540.5165391,79.69180071,5.742867957,6.704825146,5.845160378,0,0.982293282,-0.187349694,-0.004196085,-0.000705916,0.999990947,22.68,3.64,4.25E-11,6.707803848
-21.90896403,302.64264,20.42518613,15.02853011,543.3467005,97.63612475,7.741496254,8.754913443,7.843234451,0,0.947562918,-0.319569266,0.159740709,-0.061505328,0.985241088,0,3.64,6.43E-12,8.757892145
-11.48852823,306.0173423,45.87359817,202.7127883,541.0956769,72.54354226,6.188869612,6.81707457,6.290576706,0,0.976579815,-0.215155443,-0.071529643,0.015775203,0.997313719,22.68,3.64,3.84E-11,6.81837467
-12.61952713,103.8238873,31.85806254,324.6880591,541.5042927,42.08632417,5.38039818,6.307496973,5.480832577,0,0.95329241,-0.302048973,-0.077164789,0.08555786,0.99334055,22.68,3.64,6.14E-11,6.308031699
-16.27526125,308.8028621,35.31478641,82.88853048,542.5028838,45.01149268,5.329243683,6.203494363,5.429631557,0,0.937630914,-0.347632375,0.075838415,0.06988524,0.994668079,0,3.64,1.49E-11,7.841942589
-14.74434642,102.555376,59.11126569,48.15935251,542.6966248,94.04985508,5.968265493,6.705418704,6.066532129,0,0.973618092,-0.228183723,-0.037367045,-0.027287075,0.998928986,22.68,3.64,4.24E-11,6.708397406
-14.70916011,254.3234322,47.3266516,141.907583,539.4735441,64.10756806,5.674352475,6.330397282,5.772074304,0,0.960294687,-0.27898766,-0.064859448,0.025406159,0.997570939,22.68,3.64,6.01E-11,6.331517984
-12.36924659,104.8675024,71.99219951,67.46315319,540.5304073,92.07214911,5.846994576,6.54185645,5.943829371,0,0.980899164,-0.194516913,-0.015299518,-0.020141098,0.999680079,22.68,3.64,4.94E-11,6.544835152
-12.95991973,94.24520278,57.89400274,328.0933074,540.6818183,60.29572342,5.123016327,5.900681663,5.217963841,0,0.96778552,-0.251776067,-0.039272824,0.028118629,0.998832813,22.68,3.64,8.92E-11,5.901657806
-24.46971993,313.9658253,24.93901924,307.1124121,541.4372057,130.1477803,5.765152967,4.422439502,5.859162509,0,0.960464682,-0.278401857,-0.016443787,-0.144481739,0.989370825,22.68,3.64,3.48E-10,4.425418204
-12.80770443,254.1660507,26.15152277,50.84763247,542.8095074,25.64305435,5.427274149,6.408290414,5.519715531,0,0.938732811,-0.344645775,0.057462727,0.12738887,0.990186907,0,3.64,9.64E-12,8.31769018
-18.53148906,51.12019953,27.24634856,147.2136688,539.728976,76.40921813,7.057436496,7.991798334,7.14974349,0,0.944522758,-0.328445978,0.133752515,0.00810793,0.990981597,0,3.64,9.25E-12,8.36262694
-13.62862689,105.2122439,69.76933287,229.4452288,540.3632217,65.78591181,5.314141258,5.923997605,5.406395306,0,0.967938923,-0.251185672,0.023768555,0.015966887,0.999589973,0,3.64,4.16E-11,6.729502595
-22.73096536,311.334021,43.16002172,26.50165135,542.5732608,84.7163281,6.08505505,7.045078854,6.175628081,0,0.930523775,-0.366231489,0.076817882,-0.02294617,0.996781062,0,3.64,3.10E-11,7.048057556
-20.0850126,316.0745935,53.18758436,289.2929953,541.8868961,103.1471088,5.582248059,5.889267622,5.671025061,0,0.955576817,-0.294742172,-0.025409543,-0.051442654,0.998352647,22.68,3.64,9.00E-11,5.892246324
-23.94789712,97.15450915,24.03483413,38.16245224,543.2350991,105.3471858,7.32999755,8.225312234,7.417930765,0,0.943826298,-0.330442005,-0.12487941,-0.083941194,0.988614692,22.68,3.64,1.05E-11,8.228290936
-11.45291326,254.4350527,21.69657904,35.81836686,543.2547903,38.28526579,5.868597688,6.814898498,5.952707855,0,0.947055168,-0.321070878,0.105578798,0.124796945,0.986548955,0,3.64,6.18E-12,8.800315648
-17.97463247,310.0763555,23.93013332,234.5227103,541.2000195,95.26291854,7.654294273,8.685195943,7.737200606,0,0.963042737,-0.269348634,-0.144012405,-0.043941855,0.988599788,22.68,3.64,6.85E-12,8.688174645
-18.89695094,256.5196823,60.12045574,307.7811911,540.3194846,90.80928944,5.643864187,6.304659277,5.71983689,0,0.954778856,-0.297316895,0.034246659,-0.02811349,0.999017917,0,3.64,6.14E-11,6.307637979
-17.12373721,268.1042013,55.04612491,145.5764716,540.0777489,57.6065877,5.362824689,5.895568737,5.437682728,0,0.94689607,-0.321539785,-0.045582,0.028136002,0.998564293,22.68,3.64,8.96E-11,5.896717616
-12.2756052,301.6804795,49.22415552,58.72353846,542.2620725,63.18209225,5.459722363,6.229139466,5.533829114,0,0.970438176,-0.241349842,0.05893444,0.029073228,0.997838403,0,3.64,2.05E-11,7.496226579
-20.98800841,42.53125815,35.74011452,112.6439748,539.8172526,92.78439761,6.624561075,7.556256776,6.698094873,0,0.9460018,-0.324161371,0.094004054,-0.037714811,0.994857191,0,3.64,1.94E-11,7.559235478
-12.8865574,307.3515129,57.84624182,112.1356097,541.5341104,46.41599768,4.686733256,5.526548892,4.75702924,0,0.963324166,-0.268340365,0.012869661,0.046717108,0.998825252,0,3.64,2.94E-11,7.10656874
-14.56587433,106.2974029,52.97290878,209.5477472,542.0262744,70.46579071,5.82204287,6.518365501,5.891500829,0,0.964550335,-0.26389894,0.056473724,0.012404229,0.998327027,0,3.64,2.79E-11,7.165316844
-11.76255941,103.39022,49.37270715,344.6784038,541.3128855,62.55100249,5.417252674,6.192629001,5.485075112,0,0.972205988,-0.234127138,-0.057660286,0.030622392,0.997866504,22.68,3.64,6.82E-11,6.193503214
-17.95072449,256.4346102,73.9575881,94.95994108,542.3469984,56.94313429,4.988574892,5.571815769,5.05584234,0,0.944544675,-0.328382943,-0.007188066,0.021281296,0.999747687,22.68,3.64,1.21E-10,5.573225304
-17.21158168,101.7068567,26.04342434,121.1977507,540.0497106,132.7756949,6.905832262,7.067608179,6.973023394,0,0.985920129,-0.167216923,0.045155459,-0.132184754,0.990196029,0,3.64,3.04E-11,7.070586881
-27.32929104,84.99608573,27.66501937,71.98337332,542.370558,123.6041814,5.402806567,4.951103646,5.46988255,0,0.940340841,-0.340233894,-0.028216921,-0.129608649,0.991163661,22.68,3.64,2.14E-10,4.954082348
-27.41642135,327.5408391,25.76091522,318.2904549,541.2853784,126.0820727,5.465578577,4.374567645,5.532490852,0,0.943270522,-0.332025184,-0.021377051,-0.139685106,0.989965198,22.68,3.64,3.63E-10,4.377546347
-14.89865898,92.16645303,23.42881954,330.1935933,541.839275,55.12715571,6.218245436,7.040033657,6.281999347,0,0.943082626,-0.332558508,-0.133333259,0.075828845,0.988166093,22.68,3.64,3.13E-11,7.040664497
